b00,b01,b02,b03,b04,b05,b06,b07,b10,b11,b12,b13,b14,b15,b16,b17,b20,b21,b22,b23,b24,b25,b26,b27,hand_me,hand_enemy,board_me,board_enemy,solution
2,1,0,1,0,0,0,1,2,0,1,0,0,2,2,1,0,0,1,2,0,0,0,0,0,0,6,5,216
0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,5,4,391
0,1,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,1,2,0,0,0,0,1,1,8,3,20
0,2,0,0,1,2,0,2,0,2,1,0,0,2,2,0,2,0,0,2,1,2,1,0,0,0,4,9,391
0,2,1,1,2,2,0,1,2,1,1,1,2,1,0,0,0,1,1,2,0,2,0,0,0,0,9,7,575
2,0,1,0,0,0,1,0,0,1,1,1,0,2,0,1,0,0,0,2,0,2,0,0,3,3,6,4,17
1,0,2,0,0,0,2,1,2,1,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,9,5,167
0,1,1,2,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,1,0,0,3,7,116
2,1,0,0,1,0,0,0,0,2,1,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,8,4,528
2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,4,3,311
2,1,2,0,1,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,1,2,1,2,0,0,8,5,151
0,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,2,2,2,0,0,1,2,0,0,8,5,569
2,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0,3,5,471
2,1,2,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,4,11
0,0,0,1,1,1,2,0,0,0,2,1,1,2,0,0,0,2,1,1,1,0,2,2,1,1,8,6,2
2,0,1,2,0,2,0,1,0,2,1,2,2,1,1,1,2,0,2,0,0,0,0,1,0,0,7,8,424
2,2,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,5,247
2,2,1,2,1,0,1,1,2,0,2,1,2,0,0,1,0,2,1,0,0,0,0,0,1,1,7,7,13
2,0,0,2,2,2,1,0,0,0,2,2,0,1,0,0,2,0,0,2,0,1,2,0,0,0,3,9,175
0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,2,1,0,0,2,0,2,0,0,3,6,561
2,2,2,1,2,1,0,0,0,0,2,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,6,7,17
0,0,0,1,2,0,0,0,0,1,2,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,5,3,527
0,2,0,2,2,1,1,1,2,1,2,1,0,2,0,0,1,1,1,1,2,0,0,2,0,0,9,8,528
1,2,1,0,0,0,2,0,0,2,0,1,2,1,1,0,0,2,0,2,0,1,1,1,1,1,8,6,18
0,2,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,0,1,0,0,6,3,120
1,0,0,2,1,0,2,0,2,1,2,1,1,2,0,1,0,0,2,0,0,1,2,0,0,0,7,7,24
1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,0,1,2,1,2,2,6,4,19
0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,7,3,287
0,0,0,0,2,0,0,1,2,0,1,0,1,1,1,0,0,0,2,1,0,1,2,2,0,0,7,5,287
0,0,0,1,0,0,1,0,0,2,2,2,1,0,0,2,1,1,1,0,0,0,0,1,1,0,7,4,0
0,2,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,6,3,2,11
1,1,0,1,1,1,0,2,0,0,2,0,2,1,0,0,0,0,2,2,2,0,0,0,2,2,6,6,86
0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,3,376
0,2,0,2,1,1,1,2,0,1,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,8,6,575
0,2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,4,139
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,7,7,2,2,19
1,2,0,0,2,0,2,2,0,1,2,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,7,6,504
2,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,0,2,0,0,4,4,5,4,17
0,0,1,2,2,1,1,0,0,0,0,2,0,0,2,2,2,1,0,1,2,1,0,2,0,0,6,8,168
0,0,2,0,1,2,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,3,5,163
0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,0,0,2,1,0,0,3,4,214
1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,0,1,1,1,0,0,8,4,72
1,1,1,0,0,2,2,0,0,1,0,0,2,0,2,0,0,0,1,2,2,0,1,0,0,0,6,6,144
0,1,2,1,2,1,1,0,2,1,1,0,0,1,0,0,0,2,0,0,1,2,1,2,0,0,9,6,414
0,1,0,0,1,0,0,0,1,0,0,2,1,1,1,2,0,1,2,1,2,1,2,2,0,0,9,6,455
1,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,4,3,95
2,1,0,0,0,0,0,2,0,2,0,1,1,1,1,0,0,0,2,2,2,0,0,0,0,0,5,6,96
1,2,0,2,0,0,0,0,0,2,1,2,2,0,1,0,0,0,2,0,0,2,2,2,0,0,3,9,114
0,0,2,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,255
0,2,0,2,2,0,0,2,0,0,2,0,2,0,1,0,0,1,2,1,0,2,0,0,0,0,3,8,491
1,2,0,0,2,0,0,0,0,1,2,1,2,2,0,2,0,0,2,0,0,1,2,0,0,0,4,8,569
0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,4,5,408
0,2,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,2,1,0,1,0,0,6,4,479
0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,1,2,1,1,0,0,0,7,4,528
0,1,0,0,1,2,0,0,1,1,2,0,0,0,2,2,2,0,0,0,0,0,1,1,0,0,6,5,144
0,0,1,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,167
0,0,0,1,2,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,456
2,2,0,2,1,1,1,0,1,0,0,2,1,0,2,2,0,2,1,0,1,0,1,2,0,0,8,8,472
2,0,0,1,0,0,1,2,2,0,1,0,1,2,2,1,1,0,2,1,0,2,1,0,0,0,8,7,527
1,2,0,0,2,0,0,1,0,1,2,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,6,4,359
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,0,1,1,1,0,0,5,3,119
1,0,0,0,0,1,1,0,0,1,0,2,0,1,0,1,1,2,0,0,1,1,2,0,0,0,9,3,312
1,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,2,0,2,0,0,1,0,0,4,4,4,4,2
0,0,0,1,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,408
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,7,6,2,3,1
2,0,0,0,0,1,0,0,0,2,2,2,2,1,1,0,2,0,1,1,1,2,1,0,0,0,7,7,263
0,1,2,0,2,1,2,0,0,2,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,6,5,143
0,2,0,2,0,2,1,1,0,2,2,2,0,0,0,1,1,1,0,0,0,2,2,1,0,0,6,8,520
1,0,0,0,2,0,2,2,2,0,1,0,0,1,2,2,1,0,0,1,2,1,0,0,0,0,6,7,376
0,0,0,0,1,1,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,2,2,2,0,0,6,5,383
0,0,0,0,0,0,2,2,2,2,1,1,0,1,0,0,0,0,1,2,2,0,0,0,0,0,4,6,575
1,2,0,2,2,1,0,1,0,1,2,0,1,2,0,0,1,2,1,2,0,1,1,2,0,0,9,8,528
1,2,1,2,0,0,2,1,0,1,0,2,1,2,2,0,2,0,0,1,0,0,2,0,0,0,6,8,479
0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,2,2,0,1,0,1,2,1,2,2,1,7,5,343
2,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,4,4,280
1,0,0,2,1,0,0,1,0,2,1,2,0,2,0,0,1,1,2,1,0,2,1,0,0,0,8,6,528
2,1,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,4,50
0,1,2,1,2,1,0,1,2,0,2,2,1,2,0,1,0,0,1,2,1,0,0,1,0,0,9,7,120
0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,4,3,551
0,2,1,0,0,0,0,0,2,1,1,1,2,2,2,0,0,1,0,0,2,0,0,0,3,2,5,6,10
0,2,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,504
0,1,0,0,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,4,69
0,1,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,254
0,1,0,2,2,1,1,2,0,2,0,1,1,2,0,2,1,2,1,0,0,1,2,0,0,0,8,8,568
0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,1,1,1,0,1,0,0,2,0,2,2,5,5,3
0,0,2,1,1,1,0,0,2,2,1,2,0,0,0,0,1,0,1,2,1,1,2,0,1,1,8,6,289
0,2,1,2,0,0,1,2,1,2,0,0,1,1,0,2,0,1,2,2,2,1,0,0,0,0,7,8,72
0,1,2,0,2,1,2,0,0,2,0,0,0,0,0,1,0,2,1,0,0,2,2,2,0,0,4,8,551
0,0,0,2,2,2,0,1,0,2,2,1,1,2,2,0,1,0,1,2,1,0,0,0,2,1,6,8,22
2,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,5,4,151
0,0,0,1,0,1,2,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,4,378
0,0,1,0,0,1,1,0,1,2,2,2,2,0,0,2,0,0,2,2,1,2,0,0,1,1,5,8,429
1,0,1,0,1,0,2,0,0,1,1,0,1,2,2,0,1,0,2,2,2,2,2,2,0,0,7,9,247
0,2,0,2,1,0,0,0,1,2,1,2,1,0,0,2,1,1,2,2,1,0,0,0,0,0,7,7,472
2,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,6,3,3,353
1,0,2,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,3,4,19
0,0,2,0,1,1,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,5,4,288
0,2,0,0,2,0,1,1,0,0,1,0,1,0,2,0,2,0,0,1,0,0,2,1,0,0,6,5,479
0,2,0,2,0,1,1,0,0,2,1,1,0,1,0,1,2,0,0,1,1,1,2,2,0,0,9,6,295
2,0,2,2,2,1,0,0,0,2,1,0,0,2,0,0,0,0,2,2,1,2,0,0,0,0,3,9,301
0,1,0,2,1,0,0,1,1,0,1,0,0,1,0,2,0,1,0,2,1,0,0,0,0,0,8,3,240
2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,3,3,163
0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,0,0,2,4,3,3,5,2
0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,7,2,2,4
0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,2,1,0,1,1,1,1,0,0,0,0,6,4,360
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0,7,6,2,3,12
0,0,0,2,0,0,2,1,0,1,2,0,1,2,0,2,0,0,2,1,1,2,2,1,0,0,6,8,343
2,1,2,1,0,0,1,1,0,2,2,2,2,0,1,1,0,0,0,2,1,0,1,2,0,0,8,8,103
1,0,2,0,1,2,1,0,1,2,0,0,1,2,2,0,2,0,0,1,2,1,0,1,0,0,8,7,24
0,0,0,0,1,0,1,0,2,1,0,1,1,0,1,2,1,0,0,1,0,2,0,2,0,0,8,4,328
1,2,2,0,0,0,0,2,2,2,0,0,2,1,2,0,0,1,0,0,2,0,0,0,0,0,3,8,490
2,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,5,4,119
0,2,0,2,0,0,0,0,0,2,0,1,1,1,1,1,1,0,0,2,0,1,0,2,0,0,7,5,480
0,1,0,0,1,0,0,1,0,0,1,2,1,2,0,0,2,1,0,1,0,0,2,0,0,0,7,4,336
0,0,2,0,1,0,0,0,0,1,0,1,2,1,2,0,0,2,0,1,1,0,0,0,0,0,6,4,336
0,2,0,1,2,2,2,1,1,0,2,0,1,2,0,0,1,0,1,2,1,0,2,0,2,1,7,8,497
0,2,0,0,0,0,2,2,2,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,5,345
0,0,0,0,2,0,2,1,2,2,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,6,182
1,1,1,1,2,0,2,0,1,0,1,2,1,0,0,0,2,0,0,1,0,2,2,0,0,0,8,6,336
0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,458
0,1,0,2,2,2,0,0,0,2,1,1,1,1,0,0,2,0,2,0,2,0,2,2,0,0,5,9,48
0,1,0,1,0,2,0,0,0,0,2,0,1,2,2,0,2,1,2,2,0,0,2,1,0,0,5,8,55
2,1,0,2,1,1,0,0,1,1,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,6,5,455
2,2,0,0,2,1,2,1,1,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,8,5,95
0,2,0,1,2,2,0,1,0,2,1,1,1,2,2,0,1,0,1,2,1,2,0,0,1,0,8,8,0
0,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,1,0,0,5,4,119
0,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,7,3,328
1,0,0,1,0,2,1,0,0,1,1,0,0,2,2,2,1,2,1,0,1,2,0,0,1,1,8,6,326
2,1,0,2,1,0,2,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,6,5,551
1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0,0,2,0,0,0,4,3,431
0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,3,4,218
1,0,0,1,1,0,0,2,0,0,2,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,6,4,30
0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,4,3,552
2,1,0,2,2,1,2,1,2,0,1,1,0,2,0,0,1,2,1,0,2,1,0,0,0,0,8,8,168
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,1,1,11
0,2,0,1,1,0,1,0,1,2,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,4,6,247
0,0,1,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,2,1,0,0,0,4,4,264
0,0,0,0,0,1,1,0,0,2,1,2,1,0,2,0,2,0,2,2,0,0,2,0,0,0,4,7,479
0,0,1,1,1,0,0,1,0,1,2,1,0,1,0,2,0,2,0,2,1,0,0,0,0,0,8,4,71
0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,3,3,334
1,1,2,0,1,2,2,0,0,1,2,0,0,1,2,2,0,2,0,2,0,0,1,2,0,0,6,9,144
2,2,1,1,2,1,1,0,1,1,1,1,0,0,2,0,0,0,2,0,0,0,2,0,1,1,8,6,424
2,0,1,2,0,1,0,0,0,0,2,0,1,1,0,1,1,1,0,2,1,1,0,0,0,0,9,4,72
0,0,0,1,2,1,0,0,2,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,4,4,568
1,2,0,1,1,2,1,2,0,2,2,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,6,8,343
0,2,0,0,2,0,0,2,1,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,5,569
0,2,0,2,2,1,1,2,0,1,2,1,0,2,0,1,2,0,2,0,0,2,0,0,0,0,5,9,185
0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,4,384
0,0,2,0,0,0,0,0,0,1,2,1,0,0,1,1,0,2,0,1,0,0,0,1,0,0,6,3,120
0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,5,5,2,3,21
1,0,0,1,0,0,1,0,0,2,1,2,0,2,0,2,1,0,1,1,1,2,1,0,0,0,9,5,216
0,2,0,0,0,0,1,0,0,0,2,2,0,1,0,1,1,1,1,0,0,2,2,0,0,0,6,5,288
2,0,0,1,1,1,1,2,1,0,0,0,1,0,2,0,0,2,2,1,1,2,0,0,0,0,8,6,472
0,0,2,0,0,1,1,0,0,1,2,2,0,0,1,1,2,1,2,0,1,2,2,2,0,0,7,8,103
0,1,2,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,6,4,431
0,2,2,2,2,1,0,1,1,1,2,1,2,2,0,2,2,0,1,1,0,1,0,1,0,0,9,9,328
0,0,0,0,0,0,2,0,0,2,0,0,2,2,1,1,2,1,0,2,0,0,2,0,0,0,3,7,534
0,2,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,3,4,142
1,1,0,1,1,0,0,2,0,1,0,2,0,0,2,0,0,0,1,0,1,1,1,0,0,0,9,3,199
0,0,0,1,2,1,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,2,0,0,0,7,3,527
1,2,0,1,2,0,0,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,5,4,18
2,0,1,0,0,0,0,0,0,2,2,2,0,2,1,0,1,0,1,1,2,2,1,1,0,0,7,7,71
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,1,1,5,5,4,3,12
0,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,4,6,119
0,0,1,1,2,2,0,0,0,0,0,0,1,2,1,0,0,2,0,2,2,0,0,1,3,2,5,6,14
0,0,0,0,1,0,2,2,2,0,2,1,1,2,0,0,0,0,0,2,2,0,1,0,0,0,4,7,143
0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,0,0,2,0,0,0,4,4,479
0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,4,3,480
0,0,1,1,0,2,0,0,0,2,0,0,2,2,1,0,1,0,2,1,1,0,1,2,2,2,7,6,23
2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,2,1,0,2,2,6,4,228
2,1,0,0,1,0,0,2,2,2,0,0,0,1,0,2,0,1,0,0,1,2,2,1,2,2,6,7,270
1,0,1,2,0,0,0,0,2,1,1,0,0,2,0,2,2,1,1,2,2,0,1,2,0,0,7,8,391
0,0,2,0,1,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,232
2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,2,2,4,3,5,4,22
1,0,1,1,1,0,1,1,1,0,0,0,2,0,2,2,0,0,0,0,0,2,0,1,0,0,8,4,414
1,1,1,2,0,0,0,2,1,0,0,0,0,2,0,1,1,1,2,2,1,2,1,2,0,0,9,7,30
2,2,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,1,0,4,3,4,5,15
0,0,0,0,0,0,2,1,2,0,0,2,1,1,1,2,1,2,0,2,0,0,2,1,2,1,6,7,82
0,0,1,2,2,2,0,0,1,1,2,1,0,0,0,0,2,2,2,0,0,2,1,1,0,0,6,8,119
2,0,2,2,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,1,2,1,1,1,0,0,9,5,551
0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,2,0,2,0,0,6,3,568
0,2,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,2,0,0,3,6,86
0,2,0,1,1,1,0,0,0,2,1,2,0,2,0,0,2,0,1,0,2,0,1,1,1,1,7,6,184
2,2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,3,5,256
2,0,0,1,2,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,1,0,2,0,0,0,7,4,376
2,2,0,2,0,1,0,0,0,0,2,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,6,5,263
1,2,1,2,1,2,0,0,0,1,1,0,0,1,2,0,1,0,0,2,2,1,0,0,0,0,8,6,167
1,1,1,1,1,0,2,1,1,2,2,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,8,6,240
2,1,0,0,1,2,0,1,0,1,0,0,0,0,2,0,2,1,0,2,2,0,0,1,0,0,6,6,120
0,0,0,1,2,0,0,1,0,2,1,2,2,2,2,0,1,0,1,2,1,1,1,2,0,0,8,8,431
2,1,0,2,0,0,2,0,0,1,1,1,0,2,0,2,1,0,1,1,1,2,1,0,0,0,9,6,55
0,1,0,0,2,0,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,408
0,1,0,0,0,1,2,1,2,0,0,0,2,1,0,0,0,2,0,2,1,0,0,1,0,0,6,5,263
1,0,0,2,0,0,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,1,0,0,4,4,5,3,1
0,2,0,2,0,1,1,0,0,2,0,2,0,1,1,1,0,2,2,1,1,2,2,0,0,0,7,8,295
0,0,0,0,1,0,0,1,1,0,2,0,0,2,1,2,2,2,1,0,1,2,0,1,0,0,7,6,95
0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,2,1,2,1,2,0,0,0,0,0,9,3,424
0,1,0,2,0,0,1,0,0,1,2,0,0,0,0,2,2,2,0,2,2,0,2,0,0,0,3,8,406
0,0,0,0,0,2,2,0,2,1,2,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,6,4,143
0,0,0,2,2,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,3,359
0,0,2,0,2,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,4,5,151
0,1,0,0,0,0,0,2,1,0,2,1,0,0,2,2,0,1,0,0,2,2,2,1,0,0,5,7,504
0,0,0,0,1,2,0,0,0,1,0,2,0,2,0,0,0,0,0,1,1,0,1,2,0,0,5,4,199
2,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,4,3,343
0,0,0,2,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,0,1,0,0,2,0,0,8,3,520
1,1,1,0,0,0,0,2,2,0,2,0,1,1,0,1,2,2,0,1,0,0,0,0,0,0,7,5,72
1,0,0,0,0,1,2,1,0,1,0,2,0,1,0,2,0,0,2,2,1,1,0,0,0,0,7,5,24
0,0,0,0,0,2,1,1,1,0,0,2,0,0,0,1,0,0,2,2,2,0,0,0,4,3,4,5,11
2,2,2,2,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,6,6,391
0,1,0,2,1,0,2,1,0,2,0,2,1,0,0,2,1,0,2,1,2,0,2,0,0,0,6,8,472
0,0,0,2,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,266
0,0,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,5,3,72
2,0,0,1,1,1,2,0,0,2,1,1,0,0,1,0,0,0,1,2,2,2,0,0,0,0,7,6,247
0,2,0,0,2,0,1,2,1,0,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,4,6,335
2,2,2,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,0,0,1,0,2,1,0,0,5,9,312
1,0,0,0,2,0,2,1,0,1,2,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,4,6,24
0,2,0,0,2,0,1,1,0,1,1,2,0,2,2,0,0,0,1,2,1,0,1,1,0,0,8,6,191
0,2,0,2,0,0,1,2,1,0,1,2,0,0,0,2,2,0,2,2,0,0,0,0,0,0,3,8,447
0,0,1,2,2,2,0,0,0,0,1,1,1,0,0,0,2,0,2,0,2,2,2,2,0,0,4,9,72
0,0,0,0,1,0,0,0,0,1,1,1,2,2,0,0,0,1,2,2,0,0,1,1,0,0,7,4,191
0,1,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,7,3,185
0,0,0,2,1,2,0,2,0,0,0,0,0,1,2,0,2,0,0,0,2,0,1,0,0,0,3,6,151
2,2,1,1,1,1,1,0,0,2,2,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,6,7,247
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,7,7,2,2,15
2,2,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,5,4,472
1,0,1,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5,5,24
0,2,0,0,2,0,1,0,1,0,0,2,2,0,0,2,1,1,0,2,0,0,2,0,0,0,4,7,455
0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,1,2,1,1,1,1,0,0,0,0,0,8,3,311
2,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,2,2,2,4,3,5,5,13
0,0,0,2,0,0,0,0,2,2,0,0,2,1,2,0,0,0,1,0,1,0,2,0,0,0,3,6,356
0,2,0,2,0,1,0,2,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,6,4,263
0,2,0,1,1,0,2,0,0,0,2,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,6,4,144
0,2,1,0,2,0,0,0,2,2,1,0,0,2,2,0,0,0,1,0,0,2,1,2,0,0,4,8,377
0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,5,5,3,2,3
0,2,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,423
1,0,1,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,4,4,4,3,11
2,0,0,1,1,1,0,0,2,2,1,0,1,0,0,2,1,0,1,2,1,0,2,0,0,0,8,6,472
2,0,0,0,0,0,1,0,2,0,2,2,2,0,1,0,2,2,1,0,0,0,2,0,0,0,3,8,105
1,1,2,0,2,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,4,5,359
